medicine_name,category,current_stock,avg_monthly_sales,unit_price,days_until_expiry,store_id,will_expire_unused
MED-8660-ZY,Supplements,397,87,170.37,343,Store_B,0
MED-6337-YI,Antiseptics,213,15,151.16,466,Store_A,0
MED-1185-ZT,Antiseptics,79,145,34.03,99,Store_D,0
MED-7853-OF,Antipyretics,105,133,80.15,161,Store_D,0
MED-2449-BR,Analgesics,28,38,134.29,434,Store_B,0
MED-9711-BE,Antiseptics,192,58,80.6,302,Store_C,0
MED-1051-XX,Antiseptics,225,15,146.06,365,Store_B,1
MED-7897-IV,Antiseptics,392,121,122.68,191,Store_B,0
MED-7497-EQ,Analgesics,407,61,67.81,348,Store_B,0
MED-3610-LD,Antipyretics,410,110,150.46,343,Store_B,0
MED-3641-ZN,Supplements,419,101,105.87,461,Store_A,0
MED-9275-RX,Antiseptics,354,114,89.63,175,Store_C,0
MED-4003-DO,Antiseptics,117,48,199.68,147,Store_A,0
MED-6883-SH,Antibiotics,405,5,101.75,76,Store_C,1
MED-3422-CM,Antiseptics,79,104,116.52,429,Store_A,0
MED-3955-AP,Antibiotics,65,139,70.23,648,Store_A,0
MED-0238-GZ,Supplements,202,82,186.28,592,Store_A,0
MED-2739-YK,Antipyretics,430,36,88.78,610,Store_A,0
MED-0613-MJ,Supplements,472,50,89.86,290,Store_D,0
MED-6592-QS,Analgesics,264,127,146.95,670,Store_D,0
MED-9163-WI,Antibiotics,104,71,16.17,715,Store_D,0
MED-4796-OV,Antiseptics,192,58,151.52,693,Store_A,0
MED-7626-BB,Antiseptics,217,109,13.7,371,Store_D,0
MED-8216-NR,Antipyretics,443,15,53.66,429,Store_B,1
MED-1679-ZB,Analgesics,221,71,17.75,257,Store_D,0
MED-1164-FE,Antipyretics,88,83,181.76,470,Store_A,0
MED-2580-FL,Antiseptics,182,8,21.85,428,Store_B,1
MED-3301-DH,Antipyretics,152,144,177.02,455,Store_B,0
MED-8963-CM,Antiseptics,380,129,126.76,194,Store_B,0
MED-1376-KJ,Supplements,86,70,132.56,334,Store_C,0
MED-2378-IB,Antipyretics,349,86,123.66,474,Store_A,0
MED-1660-BJ,Antibiotics,182,118,48.94,519,Store_A,0
MED-0460-HY,Antibiotics,85,62,49.34,57,Store_B,0
MED-3003-KN,Antipyretics,173,87,112.02,639,Store_B,0
MED-1447-ZI,Analgesics,69,75,37.33,543,Store_B,0
MED-8911-LL,Antibiotics,70,75,95.15,464,Store_A,0
MED-8650-LE,Antiseptics,348,39,162.25,679,Store_C,0
MED-1771-AL,Antipyretics,323,50,44.27,420,Store_A,0
MED-6610-PQ,Antiseptics,158,128,152.89,243,Store_C,0
MED-1605-MR,Supplements,83,117,174.76,410,Store_A,0
MED-7761-JE,Analgesics,288,27,113.81,95,Store_A,1
MED-1868-SB,Antipyretics,460,45,110.05,256,Store_B,1
MED-2205-TZ,Antiseptics,283,90,82.49,456,Store_C,0
MED-3077-YZ,Supplements,311,12,44.73,615,Store_D,1
MED-2976-RZ,Antiseptics,480,42,117.63,626,Store_D,0
MED-0885-GW,Antibiotics,51,144,183.44,133,Store_B,0
MED-6846-DD,Analgesics,320,13,37.38,416,Store_A,1
MED-0436-ZQ,Antipyretics,287,115,37.93,515,Store_A,0
MED-3131-DH,Antiseptics,133,9,179.33,717,Store_C,0
MED-3539-RJ,Supplements,264,111,21.28,573,Store_A,0
MED-2832-XE,Antiseptics,399,47,67.34,158,Store_C,1
MED-9199-LD,Supplements,379,22,146.41,191,Store_D,1
MED-7528-YU,Antiseptics,106,60,36.64,566,Store_C,0
MED-4775-BC,Antibiotics,200,26,165.48,695,Store_B,0
MED-9367-YW,Supplements,231,10,164.72,463,Store_B,1
MED-6439-QO,Antipyretics,64,122,96.88,393,Store_D,0
MED-7101-UB,Antibiotics,217,132,176.57,306,Store_D,0
MED-4175-JF,Analgesics,194,35,72.85,367,Store_B,0
MED-4060-QO,Antipyretics,445,24,126.08,691,Store_A,0
MED-6615-HD,Supplements,112,140,169.53,318,Store_D,0
MED-9864-IF,Supplements,276,67,66.41,277,Store_D,0
MED-2151-CX,Antibiotics,152,125,198.39,669,Store_C,0
MED-8028-IL,Antipyretics,8,48,64.54,220,Store_A,0
MED-4042-NJ,Antipyretics,317,118,84.62,683,Store_D,0
MED-8385-BB,Antiseptics,405,40,162.44,236,Store_B,1
MED-1557-PE,Antipyretics,229,135,135.79,436,Store_C,0
MED-8685-WT,Antipyretics,358,121,79.0,171,Store_D,0
MED-3803-PO,Supplements,332,36,85.49,536,Store_D,0
MED-9140-DA,Antibiotics,285,89,10.3,643,Store_C,0
MED-0277-XU,Antibiotics,87,111,182.6,455,Store_C,0
MED-9336-SO,Antibiotics,288,72,126.16,102,Store_C,1
MED-8157-PI,Antiseptics,379,122,59.9,427,Store_D,0
MED-2187-YM,Supplements,321,31,13.99,702,Store_D,0
MED-2022-BX,Antiseptics,93,143,121.68,363,Store_B,0
MED-2384-TU,Antibiotics,200,69,176.06,543,Store_A,0
MED-5387-NX,Supplements,114,87,179.0,156,Store_C,0
MED-7407-FP,Supplements,66,114,60.63,297,Store_C,0
MED-8377-RI,Antipyretics,68,51,116.8,690,Store_A,0
MED-1883-OU,Antiseptics,361,138,135.49,511,Store_D,0
MED-5886-MY,Antibiotics,12,46,140.42,453,Store_D,0
MED-2496-IE,Antiseptics,178,48,31.82,688,Store_B,0
MED-3594-FR,Antiseptics,97,22,128.1,534,Store_A,0
MED-5038-MS,Antipyretics,136,56,104.91,569,Store_D,0
MED-8274-WE,Antiseptics,433,68,132.18,223,Store_D,0
MED-6144-ME,Analgesics,351,106,103.72,116,Store_B,0
MED-0459-BZ,Antibiotics,214,146,12.75,291,Store_B,0
MED-3631-PC,Antipyretics,140,125,96.58,470,Store_A,0
MED-8936-SL,Supplements,245,100,43.24,320,Store_D,0
MED-8685-KQ,Supplements,344,57,120.22,78,Store_B,1
MED-9129-SU,Antibiotics,194,137,12.16,631,Store_C,0
MED-9620-AD,Supplements,249,63,82.38,411,Store_A,0
MED-9026-FY,Antibiotics,348,38,60.49,558,Store_D,0
MED-4874-CD,Supplements,311,60,103.95,70,Store_C,1
MED-9074-BN,Supplements,196,12,13.75,362,Store_C,1
MED-5074-AB,Supplements,5,109,147.32,613,Store_D,0
MED-3958-IT,Supplements,113,13,136.55,330,Store_B,0
MED-9065-KY,Antiseptics,254,9,173.26,203,Store_C,1
MED-0041-WT,Supplements,435,85,138.89,353,Store_B,0
MED-3550-TY,Antibiotics,131,83,23.0,441,Store_D,0
MED-5620-HW,Antiseptics,117,77,20.64,684,Store_A,0
MED-1550-JF,Analgesics,451,30,137.34,479,Store_C,0
MED-0459-RR,Antipyretics,465,11,102.92,592,Store_B,1
MED-1024-CN,Antibiotics,381,40,175.37,113,Store_B,1
MED-4827-FT,Antipyretics,121,3,108.35,416,Store_D,1
MED-2850-TS,Analgesics,85,13,62.53,340,Store_A,0
MED-7755-QW,Analgesics,361,63,113.94,252,Store_A,0
MED-5765-QW,Antibiotics,298,29,80.54,136,Store_B,1
MED-9303-UY,Antiseptics,103,120,110.79,663,Store_B,0
MED-0003-FT,Antiseptics,368,99,79.93,224,Store_D,0
MED-5779-GK,Antiseptics,339,42,89.04,389,Store_C,0
MED-5770-TB,Analgesics,317,119,142.59,708,Store_B,0
MED-8228-PR,Antiseptics,425,8,32.81,597,Store_A,1
MED-2708-OW,Antibiotics,51,149,71.25,231,Store_D,0
MED-5586-LL,Analgesics,480,127,121.22,605,Store_A,0
MED-4600-HX,Analgesics,180,117,118.14,515,Store_A,0
MED-4424-QS,Antiseptics,117,110,194.54,405,Store_D,0
MED-7025-MK,Antipyretics,71,76,31.48,695,Store_C,0
MED-0395-RS,Antipyretics,452,52,9.55,154,Store_C,1
MED-3189-KA,Supplements,34,123,27.65,199,Store_D,0
MED-5284-MZ,Supplements,39,88,91.6,230,Store_A,0
MED-3563-SU,Supplements,81,60,192.42,529,Store_A,0
MED-1599-KL,Supplements,228,23,110.57,194,Store_A,1
MED-4887-FN,Antibiotics,401,110,153.57,408,Store_C,0
MED-2309-FK,Antipyretics,391,43,166.23,138,Store_C,1
MED-7849-BQ,Analgesics,345,128,57.7,329,Store_C,0
MED-0978-NV,Antiseptics,389,93,118.68,666,Store_C,0
MED-8217-SL,Supplements,115,99,100.34,464,Store_A,0
MED-9325-FI,Antibiotics,103,83,126.56,693,Store_B,0
MED-0350-MS,Antipyretics,169,86,33.86,546,Store_A,0
MED-9593-LR,Supplements,168,119,49.41,93,Store_C,0
MED-7659-WG,Supplements,358,12,73.92,588,Store_D,1
MED-3999-DD,Supplements,250,140,112.12,546,Store_A,0
MED-3925-DO,Antiseptics,429,47,11.72,611,Store_A,0
MED-9512-PP,Antipyretics,151,49,23.27,611,Store_C,0
MED-8526-BL,Analgesics,232,103,106.88,245,Store_C,0
MED-9305-LL,Antipyretics,207,83,91.47,716,Store_C,0
MED-8684-SF,Antiseptics,395,110,97.91,540,Store_A,0
MED-9347-MC,Antiseptics,433,82,129.84,176,Store_C,0
MED-6647-TS,Antipyretics,447,70,104.53,523,Store_A,0
MED-5037-JR,Analgesics,484,23,139.11,712,Store_C,0
MED-7421-RB,Analgesics,302,65,63.38,233,Store_B,0
MED-2819-RQ,Antibiotics,156,36,46.09,86,Store_B,1
MED-3303-HV,Antipyretics,23,115,136.98,142,Store_D,0
MED-0254-UX,Antipyretics,69,37,167.66,30,Store_C,1
MED-8033-QZ,Supplements,145,137,154.94,157,Store_A,0
MED-4290-MW,Antibiotics,168,36,124.65,133,Store_C,0
MED-7688-IF,Antibiotics,294,129,139.04,387,Store_C,0
MED-6602-IK,Antipyretics,76,4,128.26,714,Store_D,0
MED-1986-TO,Analgesics,49,62,24.68,387,Store_D,0
MED-0115-CP,Analgesics,428,146,102.62,409,Store_D,0
MED-6983-ME,Antiseptics,326,14,135.04,537,Store_B,1
MED-8165-EY,Antipyretics,396,121,84.0,56,Store_B,1
MED-6741-GH,Supplements,235,54,169.23,262,Store_B,0
MED-6755-BF,Supplements,273,22,46.85,342,Store_A,0
MED-3740-NN,Antibiotics,187,24,174.05,103,Store_B,1
MED-9266-IQ,Antiseptics,460,55,19.0,189,Store_B,1
MED-2399-JM,Analgesics,416,111,165.39,437,Store_C,0
MED-6258-WM,Antiseptics,209,60,156.19,495,Store_D,0
MED-8842-RN,Analgesics,342,99,145.74,590,Store_C,0
MED-1510-KB,Antibiotics,483,94,14.14,125,Store_B,1
MED-9066-IL,Antibiotics,347,89,168.67,419,Store_A,0
MED-2954-ZF,Antiseptics,381,65,66.67,680,Store_A,0
MED-8462-VJ,Antibiotics,111,148,115.17,703,Store_D,0
MED-0706-BU,Antiseptics,104,83,178.92,170,Store_C,0
MED-5828-NY,Antibiotics,202,113,187.58,720,Store_A,0
MED-5658-BN,Antibiotics,190,61,128.38,661,Store_C,0
MED-4759-ZJ,Analgesics,179,24,54.58,264,Store_A,0
MED-5478-VP,Supplements,421,25,153.4,481,Store_C,0
MED-0805-ZO,Antibiotics,98,22,97.7,681,Store_A,0
MED-4575-TM,Analgesics,405,102,102.22,569,Store_D,0
MED-3112-GN,Antibiotics,359,48,26.64,256,Store_D,0
MED-7754-MS,Antibiotics,384,14,86.22,426,Store_D,1
MED-3341-BP,Analgesics,20,138,133.18,488,Store_B,0
MED-2048-ZY,Antibiotics,104,110,152.03,191,Store_A,0
MED-1082-WY,Antiseptics,278,4,66.55,178,Store_D,1
MED-6498-VG,Antibiotics,360,22,61.04,256,Store_A,1
MED-6529-BC,Antibiotics,53,119,157.49,594,Store_D,0
MED-0249-YS,Supplements,78,47,52.17,131,Store_D,0
MED-1756-QF,Analgesics,474,82,29.25,167,Store_C,0
MED-0214-GJ,Antibiotics,391,112,69.4,211,Store_D,0
MED-6230-ER,Supplements,175,123,106.21,259,Store_A,0
MED-1151-UE,Antiseptics,123,17,155.72,133,Store_D,1
MED-5997-GU,Analgesics,464,28,117.19,711,Store_C,0
MED-8800-CF,Antibiotics,166,135,89.92,530,Store_A,0
MED-0205-UM,Antibiotics,59,8,72.88,667,Store_D,0
MED-8460-PX,Antipyretics,377,136,176.45,336,Store_A,0
MED-6207-NX,Antipyretics,268,46,82.61,673,Store_D,0
MED-9478-KU,Antipyretics,417,99,122.64,234,Store_C,0
MED-7383-KQ,Antiseptics,475,5,191.77,422,Store_C,1
MED-1060-IY,Supplements,316,97,131.94,360,Store_C,0
MED-9479-TK,Antiseptics,282,18,48.95,521,Store_C,0
MED-6236-NB,Analgesics,445,27,170.2,536,Store_A,0
MED-0239-VK,Antipyretics,271,105,181.75,441,Store_C,0
MED-0138-HR,Antipyretics,325,50,189.74,131,Store_D,1
MED-5594-PS,Antiseptics,61,48,16.82,715,Store_B,0
MED-1424-WW,Analgesics,245,115,6.53,390,Store_C,0
MED-0744-CI,Antibiotics,438,16,74.08,151,Store_A,1
MED-3192-WD,Supplements,394,39,186.09,475,Store_B,0
MED-3769-SC,Analgesics,306,142,94.43,32,Store_B,1
MED-6866-UB,Supplements,12,109,169.51,360,Store_A,0
MED-2260-SL,Analgesics,15,96,52.19,611,Store_A,0
MED-3328-UJ,Antiseptics,359,49,84.3,728,Store_B,0
MED-2297-UZ,Antibiotics,336,140,94.5,303,Store_C,0
MED-2402-XO,Analgesics,158,135,42.07,600,Store_A,0
MED-9997-CR,Analgesics,277,108,82.07,479,Store_B,0
MED-9602-JI,Supplements,366,9,155.75,524,Store_B,1
MED-3722-YB,Antibiotics,431,40,157.36,625,Store_D,0
MED-6100-ZS,Analgesics,346,94,102.28,166,Store_A,0
MED-0943-BF,Analgesics,40,102,78.51,185,Store_B,0
MED-7599-XI,Antipyretics,473,105,170.37,485,Store_D,0
MED-0425-KN,Antipyretics,282,102,52.93,378,Store_C,0
MED-2348-XQ,Antiseptics,145,11,180.77,467,Store_D,0
MED-9493-HM,Antipyretics,38,130,13.76,634,Store_C,0
MED-6834-EW,Antibiotics,327,149,152.08,704,Store_C,0
MED-7030-VG,Antibiotics,363,92,58.73,46,Store_B,1
MED-1878-QA,Supplements,120,94,114.99,120,Store_B,0
MED-8622-RY,Antiseptics,453,115,180.94,183,Store_A,0
MED-2185-OX,Antiseptics,120,88,103.66,70,Store_A,0
MED-8323-IT,Supplements,382,146,33.89,609,Store_A,0
MED-2393-WA,Antipyretics,316,100,68.64,432,Store_A,0
MED-5473-ZE,Antiseptics,203,48,181.23,183,Store_D,0
MED-2828-HE,Supplements,409,133,165.52,113,Store_C,0
MED-9033-IK,Analgesics,120,110,120.27,582,Store_D,0
MED-0604-TY,Antipyretics,116,104,11.4,523,Store_A,0
MED-8323-BZ,Antipyretics,328,123,188.45,450,Store_A,0
MED-8806-EM,Antipyretics,371,25,166.22,218,Store_D,1
MED-0099-ZS,Analgesics,481,25,73.76,33,Store_C,1
MED-7883-EN,Analgesics,445,117,87.92,610,Store_C,0
MED-7179-NZ,Supplements,322,58,120.13,729,Store_B,0
MED-4476-UR,Supplements,317,139,44.11,644,Store_B,0
MED-5100-LA,Supplements,321,4,177.13,371,Store_C,1
MED-3043-FW,Antiseptics,480,77,48.74,540,Store_D,0
MED-8471-KV,Antibiotics,457,142,87.41,335,Store_B,0
MED-9721-VN,Supplements,29,113,164.27,235,Store_A,0
MED-3922-JF,Antipyretics,51,119,84.12,557,Store_D,0
MED-2911-AK,Supplements,314,17,20.3,231,Store_D,1
MED-2946-TE,Antipyretics,166,10,57.43,509,Store_B,0
MED-9148-UJ,Antibiotics,277,69,190.1,140,Store_A,0
MED-5043-JN,Antipyretics,409,102,24.99,220,Store_A,0
MED-7998-XE,Antipyretics,296,82,186.92,117,Store_B,0
MED-3645-LY,Antipyretics,202,2,28.8,407,Store_C,1
MED-0483-JS,Supplements,130,58,58.44,710,Store_A,0
MED-4553-LK,Antibiotics,145,71,70.44,337,Store_A,0
MED-7819-AV,Antipyretics,341,64,154.12,204,Store_A,0
MED-7780-UV,Antibiotics,341,16,103.8,157,Store_D,1
MED-9011-XW,Analgesics,373,84,157.52,448,Store_D,0
MED-3855-GA,Analgesics,293,15,169.44,344,Store_A,1
MED-5377-UP,Antipyretics,394,122,109.19,197,Store_C,0
MED-3314-RV,Supplements,197,28,99.04,554,Store_D,0
MED-8566-EC,Antipyretics,151,81,30.68,487,Store_A,0
MED-9935-UX,Antiseptics,99,3,174.93,342,Store_A,1
MED-0030-NF,Antipyretics,118,17,196.47,208,Store_B,0
MED-9311-CU,Antiseptics,468,73,15.11,142,Store_D,1
MED-1248-IE,Supplements,335,134,73.83,430,Store_B,0
MED-2601-QE,Antibiotics,9,58,176.21,98,Store_B,0
MED-0041-YN,Antipyretics,37,63,21.36,518,Store_C,0
MED-7880-PP,Supplements,383,48,79.38,318,Store_A,0
MED-1811-VI,Antiseptics,186,136,128.3,555,Store_C,0
MED-3819-KO,Antipyretics,132,55,122.22,433,Store_A,0
MED-3221-ZJ,Analgesics,323,106,196.17,247,Store_B,0
MED-5587-GW,Supplements,206,18,25.11,599,Store_A,0
MED-5336-FA,Antiseptics,322,83,142.39,454,Store_A,0
MED-0491-MA,Antipyretics,181,72,56.53,127,Store_A,0
MED-6575-HB,Antipyretics,212,3,61.06,615,Store_B,1
MED-2643-HJ,Analgesics,431,40,38.56,524,Store_B,0
MED-3411-AQ,Antiseptics,479,42,22.95,137,Store_C,1
MED-8349-DG,Antiseptics,487,112,112.91,338,Store_B,0
MED-9683-NY,Antipyretics,138,28,136.83,510,Store_D,0
MED-8997-VG,Antibiotics,447,101,53.66,287,Store_A,0
MED-8328-UM,Antiseptics,69,84,25.65,295,Store_A,0
MED-8073-SX,Antipyretics,154,49,6.3,277,Store_B,0
MED-8354-ZQ,Antiseptics,102,26,14.85,478,Store_A,0
MED-6791-DM,Supplements,72,8,54.35,193,Store_C,1
MED-5684-JI,Antibiotics,142,74,168.76,647,Store_D,0
MED-2057-VY,Antibiotics,334,115,149.85,719,Store_C,0
MED-7657-KO,Antiseptics,345,128,162.4,396,Store_C,0
MED-2968-IG,Antiseptics,97,124,146.07,277,Store_D,0
MED-7762-RV,Antibiotics,47,122,135.78,241,Store_A,0
MED-2772-IL,Antibiotics,249,112,149.05,76,Store_D,0
MED-1500-ES,Antibiotics,370,70,20.04,325,Store_C,0
MED-7059-OK,Supplements,438,63,123.31,360,Store_D,0
MED-2098-YU,Analgesics,98,49,69.94,367,Store_B,0
MED-3602-SI,Antipyretics,168,64,111.13,715,Store_C,0
MED-9247-XY,Analgesics,362,66,54.4,632,Store_B,0
MED-5448-QZ,Antipyretics,498,74,45.21,648,Store_A,0
MED-6548-AZ,Antibiotics,448,29,183.48,578,Store_A,0
MED-0730-WG,Analgesics,60,86,85.21,599,Store_C,0
MED-6223-DJ,Antipyretics,192,115,131.62,578,Store_C,0
MED-0462-HU,Antiseptics,22,99,102.52,541,Store_C,0
MED-8798-WP,Analgesics,189,5,120.1,164,Store_A,1
MED-5050-LJ,Antipyretics,314,89,185.79,236,Store_A,0
MED-5882-LS,Antipyretics,466,122,55.75,67,Store_A,1
MED-1165-CX,Supplements,137,93,134.52,484,Store_C,0
MED-1966-ZV,Supplements,307,85,92.01,98,Store_A,1
MED-6861-AW,Antiseptics,144,28,105.43,564,Store_A,0
MED-8241-DC,Supplements,65,64,19.94,182,Store_A,0
MED-9659-MX,Supplements,40,111,74.11,391,Store_B,0
MED-8528-TN,Antibiotics,373,62,81.58,138,Store_C,1
MED-7995-LF,Antibiotics,122,6,137.0,494,Store_D,1
MED-9276-ZX,Antipyretics,418,58,7.58,486,Store_A,0
MED-0295-BN,Supplements,91,142,145.78,401,Store_C,0
MED-9811-YZ,Supplements,405,105,173.28,514,Store_B,0
MED-5893-WF,Antiseptics,22,95,36.47,318,Store_B,0
MED-7590-TU,Antibiotics,130,123,74.08,144,Store_D,0
MED-3306-UX,Analgesics,205,29,65.65,708,Store_C,0
MED-9381-FX,Antipyretics,122,144,151.13,693,Store_D,0
MED-2131-KT,Antipyretics,141,34,88.64,48,Store_C,1
MED-1883-KP,Analgesics,428,99,85.33,122,Store_D,0
MED-4382-XH,Supplements,52,65,186.96,324,Store_D,0
MED-4647-YY,Analgesics,21,72,27.29,334,Store_C,0
MED-7258-ZZ,Analgesics,309,104,86.76,603,Store_A,0
MED-8424-GZ,Antipyretics,29,132,114.33,658,Store_C,0
MED-0176-YY,Analgesics,384,145,6.95,697,Store_A,0
MED-5510-RC,Antibiotics,97,87,169.45,528,Store_D,0
MED-5411-FO,Antipyretics,122,84,165.02,458,Store_C,0
MED-4638-PU,Antipyretics,143,31,131.32,687,Store_C,0
MED-0897-AD,Analgesics,228,137,176.08,214,Store_D,0
MED-6738-ZK,Antiseptics,339,117,131.42,714,Store_B,0
MED-9544-PC,Analgesics,337,46,197.9,561,Store_D,0
MED-8015-OZ,Supplements,127,68,47.92,723,Store_B,0
MED-1942-FP,Antipyretics,443,63,78.02,601,Store_D,0
MED-7787-DL,Antipyretics,126,108,186.21,443,Store_C,0
MED-9547-TZ,Analgesics,66,50,77.78,700,Store_D,0
MED-3774-WC,Analgesics,321,49,17.96,165,Store_A,1
MED-6686-BY,Analgesics,318,102,106.61,509,Store_B,0
MED-0435-MM,Antiseptics,213,100,135.88,73,Store_A,0
MED-7374-WS,Antipyretics,75,93,43.02,249,Store_B,0
MED-3977-TU,Supplements,446,146,55.36,605,Store_B,0
MED-2707-CP,Antiseptics,494,63,35.51,711,Store_A,0
MED-0252-YE,Supplements,271,55,80.31,645,Store_C,0
MED-5904-HU,Antibiotics,44,131,87.85,679,Store_D,0
MED-2990-IN,Antipyretics,211,81,20.01,543,Store_B,0
MED-7106-VT,Antiseptics,375,91,92.9,347,Store_D,0
MED-1213-RC,Antibiotics,388,63,140.01,268,Store_C,0
MED-4017-HN,Antipyretics,226,62,68.28,714,Store_D,0
MED-9941-HA,Antiseptics,409,123,59.3,615,Store_C,0
MED-4641-NU,Supplements,467,133,95.0,369,Store_B,0
MED-9548-GV,Supplements,344,29,47.36,706,Store_C,0
MED-6443-SS,Supplements,409,97,52.46,546,Store_D,0
MED-4127-WS,Analgesics,180,135,88.65,395,Store_C,0
MED-2247-ET,Supplements,459,105,135.02,287,Store_D,0
MED-8342-FD,Antipyretics,485,126,18.11,717,Store_C,0
MED-2591-IQ,Antiseptics,144,44,187.05,120,Store_D,0
MED-7568-AU,Supplements,462,110,95.84,380,Store_C,0
MED-1868-ZW,Supplements,273,114,192.43,488,Store_C,0
MED-3007-DA,Supplements,442,49,65.88,627,Store_B,0
MED-1321-CR,Analgesics,437,101,12.59,236,Store_D,0
MED-3522-RP,Antipyretics,446,100,187.99,154,Store_B,0
MED-0470-CL,Antipyretics,29,69,198.18,412,Store_C,0
MED-7477-MZ,Antipyretics,454,75,31.99,694,Store_D,0
MED-5279-XY,Antipyretics,347,140,186.18,724,Store_D,0
MED-0793-FK,Supplements,195,60,96.51,690,Store_D,0
MED-1749-ZD,Analgesics,392,114,94.93,707,Store_A,0
MED-2592-QR,Antipyretics,292,140,167.4,184,Store_C,0
MED-1515-EU,Analgesics,380,76,37.63,674,Store_C,0
MED-3205-QH,Antibiotics,63,90,131.48,487,Store_B,0
MED-9003-NA,Antipyretics,325,65,163.0,222,Store_C,0
MED-1073-RL,Antiseptics,410,94,190.01,463,Store_D,0
MED-4694-FD,Analgesics,116,120,38.43,236,Store_D,0
MED-6856-CD,Antiseptics,226,132,129.61,119,Store_B,0
MED-9137-WV,Supplements,465,67,116.66,467,Store_B,0
MED-1842-FK,Antipyretics,460,109,74.21,179,Store_D,0
MED-5166-JL,Supplements,300,129,125.18,468,Store_D,0
MED-3494-ZN,Antipyretics,11,46,195.36,184,Store_A,0
MED-8588-LP,Antibiotics,423,38,179.99,252,Store_C,1
MED-7219-RM,Antibiotics,268,96,156.3,395,Store_D,0
MED-6285-UP,Antiseptics,235,54,195.19,93,Store_B,1
MED-6231-MK,Supplements,407,12,158.93,100,Store_D,1
MED-9273-OB,Analgesics,294,21,15.77,593,Store_C,0
MED-5178-ND,Supplements,88,132,197.13,613,Store_D,0
MED-1069-CD,Antiseptics,60,105,45.42,221,Store_D,0
MED-4886-IC,Supplements,354,57,30.29,68,Store_D,1
MED-4585-FH,Antibiotics,424,126,63.98,65,Store_A,1
MED-9545-JR,Analgesics,90,5,33.65,195,Store_C,1
MED-4647-EB,Analgesics,35,120,142.8,331,Store_D,0
MED-4269-DI,Supplements,196,11,103.57,267,Store_D,1
MED-9308-KK,Antipyretics,432,113,38.98,372,Store_A,0
MED-3136-MF,Antibiotics,251,58,144.46,210,Store_D,0
MED-3103-HH,Analgesics,269,23,146.38,717,Store_B,0
MED-8110-NB,Antipyretics,464,146,173.13,300,Store_C,0
MED-2743-TG,Supplements,341,33,178.46,689,Store_B,0
MED-1285-DO,Antipyretics,473,83,96.82,230,Store_C,0
MED-2063-XU,Antiseptics,432,39,168.45,356,Store_A,0
MED-8070-WB,Antipyretics,52,19,29.03,216,Store_A,0
MED-6391-WI,Supplements,369,82,164.48,419,Store_C,0
MED-9329-FJ,Supplements,192,91,174.57,339,Store_D,0
MED-1420-LO,Antiseptics,43,73,77.57,701,Store_C,0
MED-0855-UK,Antiseptics,57,132,40.65,435,Store_D,0
MED-0044-FI,Supplements,426,73,77.38,35,Store_B,1
MED-4927-EN,Antipyretics,398,132,179.33,105,Store_A,0
MED-0948-NO,Antipyretics,291,94,160.21,337,Store_A,0
MED-8630-FL,Antibiotics,291,85,53.69,435,Store_D,0
MED-5871-BK,Supplements,49,128,122.05,305,Store_D,0
MED-5672-XN,Supplements,341,130,73.49,302,Store_D,0
MED-8923-RT,Analgesics,332,110,189.21,357,Store_D,0
MED-8678-OL,Antipyretics,478,112,182.14,258,Store_A,0
MED-7312-NG,Antiseptics,477,17,124.97,540,Store_A,1
MED-7206-OW,Supplements,100,95,97.76,200,Store_A,0
MED-6315-AZ,Supplements,116,56,131.09,496,Store_D,0
MED-7929-EW,Antibiotics,184,109,102.75,500,Store_D,0
MED-5622-WD,Antiseptics,418,58,90.44,723,Store_C,0
MED-4306-VG,Antibiotics,48,76,92.56,294,Store_D,0
MED-8637-AC,Antiseptics,485,137,59.8,219,Store_D,0
MED-6312-XI,Antibiotics,111,43,81.46,168,Store_C,0
MED-9145-FY,Antipyretics,355,18,46.1,535,Store_A,1
MED-4045-LT,Supplements,345,57,80.53,643,Store_A,0
MED-2026-KH,Supplements,196,55,22.07,256,Store_C,0
MED-2981-HD,Antipyretics,348,50,69.78,479,Store_C,0
MED-4495-ZY,Antipyretics,363,18,132.41,213,Store_B,1
MED-5486-LO,Antiseptics,454,39,189.7,400,Store_D,0
MED-5443-XO,Antiseptics,218,44,71.26,298,Store_D,0
MED-2286-DZ,Analgesics,292,106,72.64,729,Store_B,0
MED-1578-LJ,Antipyretics,190,100,32.74,725,Store_C,0
MED-5835-YW,Antiseptics,389,49,167.74,476,Store_D,0
MED-9617-UL,Analgesics,392,138,51.8,213,Store_D,0
MED-6181-VD,Supplements,29,35,41.93,539,Store_B,0
MED-6363-HA,Analgesics,77,27,131.27,389,Store_B,0
MED-3938-RG,Antipyretics,327,6,27.39,312,Store_D,1
MED-8962-OO,Antibiotics,275,106,134.39,311,Store_C,0
MED-4610-OL,Analgesics,475,96,74.57,169,Store_C,0
MED-2899-FT,Antiseptics,91,113,57.97,630,Store_B,0
MED-9423-SR,Antipyretics,382,85,167.04,498,Store_B,0
MED-6031-CQ,Supplements,485,117,61.15,172,Store_B,0
MED-6279-HX,Analgesics,370,47,128.29,99,Store_A,1
MED-8352-BV,Antipyretics,116,109,147.94,120,Store_B,0
MED-2861-KK,Supplements,480,105,133.12,581,Store_B,0
MED-1879-MU,Analgesics,349,62,157.1,266,Store_A,0
MED-0478-IM,Supplements,60,103,46.87,614,Store_C,0
